correct_make_en,correct_energy_type_en,correct_model_en,correct_year_manuf,label,LocTime_utc,LocTime_epoch
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:29:42,1717266581854
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:29:42,1717266581854
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:29:41,1717266580735
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:29:41,1717266580735
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:29:41,1717266580735
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:29:41,1717266580735
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:29:41,1717266580735
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:29:41,1717266580735
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:29:41,1717266580735
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:28:42,1717266522000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:28:42,1717266522000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:28:42,1717266521981
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:28:42,1717266521981
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:28:42,1717266521981
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:28:42,1717266521981
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:28:42,1717266521981
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:28:42,1717266521981
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:28:42,1717266521981
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:27:42,1717266462440
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:27:42,1717266462440
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:27:41,1717266461315
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:27:41,1717266461315
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:27:41,1717266461315
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:27:41,1717266461315
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:27:41,1717266461315
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:27:41,1717266461315
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:27:41,1717266461315
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:27:34,1717266454470
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:27:34,1717266454470
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:27:11,1717266431409
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:27:11,1717266431409
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:26:52,1717266411845
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:25:41,1717266340549
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:25:41,1717266340549
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:25:41,1717266340549
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:25:41,1717266340549
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:25:41,1717266340549
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:25:41,1717266340549
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:25:41,1717266340549
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:25:41,1717266340549
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:25:41,1717266340549
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:25:34,1717266333717
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:25:34,1717266333717
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:24:58,1717266297591
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:24:58,1717266297591
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:24:51,1717266290615
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:24:51,1717266290615
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:24:51,1717266290615
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:24:51,1717266290615
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:24:51,1717266290615
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:24:51,1717266290615
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:24:51,1717266290615
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:23:57,1717266237053
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:23:57,1717266237053
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:23:50,1717266230165
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:23:50,1717266230165
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:23:50,1717266230165
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:23:50,1717266230165
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:23:50,1717266230165
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:23:50,1717266230165
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:23:50,1717266230165
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:22:58,1717266178000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:22:58,1717266178000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:22:51,1717266170785
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:22:51,1717266170785
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:22:51,1717266170785
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:22:51,1717266170785
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:22:51,1717266170785
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:22:51,1717266170785
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:22:51,1717266170785
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:21:57,1717266117489
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:21:57,1717266117489
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:21:51,1717266111239
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:21:51,1717266111239
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:21:51,1717266111239
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:21:51,1717266111239
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:21:51,1717266111239
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:21:51,1717266111239
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:21:51,1717266111239
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:20:57,1717266057343
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:20:57,1717266057343
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:20:51,1717266050994
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:20:51,1717266050994
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:20:51,1717266050994
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:20:51,1717266050994
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:20:51,1717266050994
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:20:51,1717266050994
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:20:51,1717266050994
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:19:58,1717265998106
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:19:58,1717265998106
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:19:52,1717265992000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:19:52,1717265992000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:19:52,1717265992000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:19:52,1717265992000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:19:52,1717265992000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:19:52,1717265992000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:19:52,1717265992000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:18:58,1717265938497
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:18:58,1717265938497
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:18:51,1717265931495
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:18:51,1717265931495
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:18:51,1717265931495
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:18:51,1717265931495
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:18:51,1717265931495
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:18:51,1717265931495
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:18:51,1717265931495
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:17:59,1717265879000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:17:59,1717265879000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:17:51,1717265871028
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:17:51,1717265871028
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:17:51,1717265871028
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:17:51,1717265871028
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:17:51,1717265871028
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:17:51,1717265871028
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:17:51,1717265871028
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:17:00,1717265820000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:17:00,1717265820000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:16:51,1717265811403
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:16:51,1717265811403
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:16:51,1717265811403
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:16:51,1717265811403
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:16:51,1717265811403
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:16:51,1717265811403
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:16:51,1717265811403
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:15:59,1717265759130
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:15:59,1717265759130
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:15:52,1717265752000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:15:52,1717265752000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:15:52,1717265752000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:15:52,1717265752000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:15:52,1717265752000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:15:52,1717265752000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:15:52,1717265752000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:15:00,1717265699704
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:15:00,1717265699704
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:14:53,1717265692793
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:14:53,1717265692793
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:14:53,1717265692793
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:14:53,1717265692793
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:14:53,1717265692793
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:14:53,1717265692793
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:14:53,1717265692793
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:14:00,1717265640000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:14:00,1717265640000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:13:52,1717265631615
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:13:52,1717265631615
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:13:52,1717265631615
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:13:52,1717265631615
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:13:52,1717265631615
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:13:52,1717265631615
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:13:52,1717265631615
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:12:59,1717265579015
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:12:59,1717265579015
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:12:52,1717265571987
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:12:52,1717265571987
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:12:52,1717265571987
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:12:52,1717265571987
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:12:52,1717265571987
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:12:52,1717265571987
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:12:52,1717265571987
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:12:01,1717265521000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:12:01,1717265521000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:11:53,1717265513000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:11:53,1717265513000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:11:53,1717265513000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:11:53,1717265513000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:11:53,1717265513000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:11:53,1717265513000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:11:53,1717265513000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:11:01,1717265461000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:11:01,1717265461000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:10:53,1717265453000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:10:53,1717265453000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:10:53,1717265453000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:10:53,1717265453000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:10:53,1717265453000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:10:53,1717265453000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:10:53,1717265453000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:10:01,1717265401000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:10:01,1717265401000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:09:52,1717265391945
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:09:52,1717265391945
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:09:52,1717265391945
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:09:52,1717265391945
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:09:52,1717265391945
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:09:52,1717265391945
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:09:52,1717265391945
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:09:01,1717265340996
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:09:01,1717265340996
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:08:53,1717265332886
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:08:53,1717265332886
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:08:53,1717265332886
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:08:53,1717265332886
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:08:53,1717265332886
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:08:53,1717265332886
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:08:53,1717265332886
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:08:01,1717265281000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:08:01,1717265281000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:07:53,1717265273000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:07:53,1717265273000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:07:53,1717265273000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:07:53,1717265273000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:07:53,1717265273000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:07:53,1717265273000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:07:53,1717265273000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:07:02,1717265222000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:07:02,1717265222000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:06:54,1717265214000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:06:54,1717265214000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:06:54,1717265214000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:06:54,1717265214000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:06:54,1717265214000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:06:54,1717265214000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:06:54,1717265214000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:06:02,1717265161776
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:06:02,1717265161776
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:05:53,1717265152981
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:05:53,1717265152981
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:05:53,1717265152981
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:05:53,1717265152981
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:05:53,1717265152981
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:05:53,1717265152981
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:05:53,1717265152981
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:05:02,1717265102000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:05:02,1717265102000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:04:54,1717265094000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:04:54,1717265094000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:04:54,1717265094000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:04:54,1717265094000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:04:54,1717265094000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:04:54,1717265094000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:04:54,1717265094000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:04:02,1717265041927
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:04:02,1717265041927
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:03:53,1717265032891
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:03:53,1717265032891
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:03:53,1717265032891
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:03:53,1717265032891
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:03:53,1717265032891
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:03:53,1717265032891
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:03:53,1717265032891
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:03:02,1717264982000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:03:02,1717264982000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:02:54,1717264973795
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:02:54,1717264973795
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:02:54,1717264973795
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:02:54,1717264973795
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:02:54,1717264973795
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:02:54,1717264973795
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:02:54,1717264973795
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:02:02,1717264921520
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:02:02,1717264921520
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:01:54,1717264913809
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:01:54,1717264913809
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:01:54,1717264913809
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:01:54,1717264913809
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 18:01:54,1717264913809
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 18:01:54,1717264913809
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:01:54,1717264913809
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 18:01:03,1717264863000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:01:03,1717264863000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 18:00:54,1717264853851
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 18:00:54,1717264853851
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 18:00:54,1717264853851
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 18:00:54,1717264853851
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 18:00:54,1717264853851
